83;17;7;Original;532572001;10.560
83;31;7;Linear algebra;24333576957;19.450
82;31;9;Linear algebra;17442611200000;381.610
83;31;7;Original;24333576957;65.420
83;59;7;Linear algebra;3294211624385;55.060
82;17;9;Original;286720000000;535.850
82;59;9;Linear algebra;12622750635622400;497.490
83;97;7;Linear algebra;85354287371264;229.640
83;59;7;Original;3294211624385;364.780
84;17;11;Linear algebra;29059882942464;475.530
77;31;7;Original;15697935000;3187.660
84;31;11;Linear algebra;43283374739030016;655.100
85;2;7;Linear algebra;2688;1.390
85;2;7;Original;2688;1.450
85;3;7;Linear algebra;6528;2.040
85;3;7;Original;6528;3.110
85;7;7;Linear algebra;1223040;2.600
85;7;7;Original;1223040;9.910
85;31;7;Linear algebra;24049162368;48.380
78;31;11;Linear algebra;47574184633565184;2498.730
85;59;7;Linear algebra;4051904643072;146.570
86;3;10;Original;1164240;22.850
86;3;10;Linear algebra;1164240;27.590
86;7;10;Linear algebra;973615104;40.440
86;7;10;Original;973615104;98.120
86;17;10;Linear algebra;1952910976401;86.220
85;97;7;Linear algebra;80853036171264;930.650
86;31;10;Linear algebra;1002251148215625;264.710
82;97;9;Linear algebra;708103725147750400;2892.270
87;2;9;Linear algebra;3920;1.820
87;2;9;Original;3920;1.850
87;7;9;Linear algebra;76267520;5.230
87;7;9;Original;76267520;6.120
87;17;9;Linear algebra;143276313600;13.720
87;17;9;Original;143276313600;85.900
87;31;9;Linear algebra;19585717370240;79.700
85;31;7;Original;24049162368;1954.890
86;17;10;Original;1952910976401;1206.500
87;59;9;Linear algebra;11708842413936640;263.540
88;3;9;Original;315000;2.120
88;3;9;Linear algebra;315000;2.200
88;7;9;Linear algebra;230400000;4.670
88;7;9;Original;230400000;5.600
88;17;9;Linear algebra;141557760000;16.070
88;17;9;Original;141557760000;89.910
88;31;9;Linear algebra;13948959375000;175.050
87;31;9;Original;19585717370240;1073.850
89;2;7;Original;352;0.960
89;2;7;Linear algebra;352;1.060
89;3;7;Linear algebra;12430;2.010
89;3;7;Original;12430;2.700
86;59;10;Linear algebra;597024592701014016;1541.530
89;7;7;Linear algebra;497376;2.800
89;7;7;Original;497376;3.600
89;17;7;Linear algebra;609754860;4.820
89;17;7;Original;609754860;11.950
89;31;7;Linear algebra;17970106726;23.610
89;31;7;Original;17970106726;90.040
89;59;7;Linear algebra;2958902161600;92.580
88;59;9;Linear algebra;6891502228875000;540.010
90;7;11;Linear algebra;16307453952;5.710
90;7;11;Original;16307453952;17.720
89;59;7;Original;2958902161600;316.640
90;17;11;Linear algebra;26091926323200;231.870
89;97;7;Linear algebra;79937171186708;460.690
87;97;9;Linear algebra;839431291665899520;1492.080
91;2;7;Linear algebra;840;0.700
91;2;7;Original;840;0.870
91;3;7;Linear algebra;21504;1.240
91;3;7;Original;21504;1.970
91;17;7;Original;470851584;5.120
91;17;7;Linear algebra;470851584;5.410
91;31;7;Linear algebra;36710709840;20.930
91;31;7;Original;36710709840;30.080
90;17;11;Original;26091926323200;728.390
91;59;7;Linear algebra;1982744924160;95.470
91;59;7;Original;1982744924160;194.680
92;3;10;Linear algebra;447216;2.140
92;3;10;Original;447216;3.340
92;7;10;Linear algebra;883187712;2.400
92;7;10;Original;883187712;4.570
88;97;9;Linear algebra;1004106861607500000;1357.000
91;97;7;Linear algebra;90319597464096;220.980
92;17;10;Linear algebra;1431091200000;30.870
92;31;10;Linear algebra;907987438955520;102.360
92;17;10;Original;1431091200000;224.770
88;31;9;Original;13948959375000;2108.240
90;31;11;Linear algebra;19237055439568896;1273.680
92;31;10;Original;907987438955520;460.400
93;2;9;Linear algebra;7600;4.630
93;2;9;Original;7600;8.380
93;7;9;Linear algebra;219488000;10.020
93;7;9;Original;219488000;17.850
93;17;9;Linear algebra;110646272000;72.850
89;97;7;Original;79937171186708;1680.290
91;97;7;Original;90319597464096;966.450
92;59;10;Linear algebra;372190280700395520;876.420
94;3;11;Linear algebra;829472;3.450
94;3;11;Original;829472;4.760
94;7;11;Linear algebra;2682190816;6.360
94;7;11;Original;2682190816;12.080
93;17;9;Original;110646272000;523.290
94;17;11;Linear algebra;27086467450320;156.500
94;31;11;Linear algebra;45672874701561856;212.180
94;17;11;Original;27086467450320;397.580
95;2;9;Linear algebra;5940;16.740
95;2;9;Original;5940;17.200
95;3;9;Original;43200;17.950
95;3;9;Linear algebra;43200;23.840
95;7;9;Linear algebra;46656000;24.190
95;7;9;Original;46656000;273.920
90;59;11;Linear algebra;40503019070029824000;2587.790
95;17;9;Linear algebra;146543523840;86.420
93;59;9;Linear algebra;6905599364210400;1371.410
94;31;11;Original;45672874701561856;1019.460
95;31;9;Linear algebra;30010333593600;391.120
96;7;9;Linear algebra;100663296;1.910
96;7;9;Original;100663296;5.650
96;17;9;Linear algebra;154618822656;17.930
96;17;9;Original;154618822656;57.560
96;31;9;Linear algebra;22830435532800;125.410
95;59;9;Linear algebra;16333626308567040;1046.260
96;59;9;Linear algebra;9280994829926400;416.730
97;2;7;Linear algebra;568;1.370
97;2;7;Original;568;1.750
97;3;7;Linear algebra;24464;2.210
97;3;7;Original;24464;3.600
97;7;7;Linear algebra;2529176;1.770
97;7;7;Original;2529176;8.060
97;17;7;Linear algebra;546550336;11.170
97;17;7;Original;546550336;213.910
97;31;7;Linear algebra;45558665008;24.370
96;31;9;Original;22830435532800;818.220
94;59;11;Linear algebra;26811794732393175552;2588.070
98;3;7;Linear algebra;16128;2.990
98;3;7;Original;16128;4.280
98;17;7;Linear algebra;360557568;12.300
97;59;7;Linear algebra;1904314389992;212.840
98;31;7;Linear algebra;35375284224;36.860
97;31;7;Original;45558665008;324.740
98;17;7;Original;360557568;274.300
98;59;7;Linear algebra;3046809427200;183.100
99;2;9;Original;16000;0.990
99;2;9;Linear algebra;16000;1.220
99;7;9;Linear algebra;64000000;21.700
99;7;9;Original;64000000;51.130
99;17;9;Linear algebra;262144000000;23.560
99;31;9;Linear algebra;19600000000000;349.630
98;31;7;Original;35375284224;806.820
99;17;9;Original;262144000000;544.740
100;3;7;Linear algebra;16200;1.240
100;3;7;Original;16200;1.990
100;7;7;Linear algebra;1296000;1.050
100;7;7;Original;1296000;3.330
100;17;7;Linear algebra;685843200;4.500
100;17;7;Original;685843200;5.680
100;31;7;Linear algebra;37791360000;15.120
98;97;7;Linear algebra;93708749933568;799.860
100;31;7;Original;37791360000;36.470
100;59;7;Linear algebra;1433272320000;158.320
96;59;9;Original;9280994829926400;2025.910
100;59;7;Original;1433272320000;183.210
101;2;8;Linear algebra;600;1.100
101;2;8;Original;600;1.130
101;3;8;Linear algebra;8400;0.990
101;3;8;Original;8400;1.160
101;7;8;Linear algebra;10505500;1.480
101;7;8;Original;10505500;8.200
101;17;8;Linear algebra;11520598125;7.350
101;17;8;Original;11520598125;18.710
101;31;8;Linear algebra;1010585384000;35.150
101;31;8;Original;1010585384000;97.950
99;59;9;Linear algebra;8890320158720000;763.000
101;59;8;Linear algebra;150192596297800;164.180
96;97;9;Linear algebra;654594247596441600;2230.690
100;97;7;Linear algebra;84934656000000;289.100
101;59;8;Original;150192596297800;490.270
101;97;8;Linear algebra;10681125803606400;452.270
100;97;7;Original;84934656000000;689.630
103;2;8;Linear algebra;323;0.960
103;2;8;Original;323;1.220
103;3;8;Linear algebra;34000;3.330
103;3;8;Original;34000;5.260
103;7;8;Linear algebra;19918305;5.790
103;7;8;Original;19918305;18.140
103;17;8;Linear algebra;3905119045;19.090
102;7;15;Linear algebra;10436770529280;661.330
103;31;8;Linear algebra;1629428787536;53.830
103;17;8;Original;3905119045;412.920
103;59;8;Linear algebra;116497166884285;362.830
103;31;8;Original;1629428787536;459.080
104;3;11;Linear algebra;3556224;4.880
104;3;11;Original;3556224;9.590
104;7;11;Linear algebra;5100958800;4.560
104;7;11;Original;5100958800;13.650
104;17;11;Linear algebra;78844451970816;46.120
104;17;11;Original;78844451970816;449.820
102;7;15;Original;10436770529280;1975.220
99;97;9;Linear algebra;991090610012160000;2502.390
105;2;13;Linear algebra;1179648;34.930
105;2;13;Original;1179648;36.890
103;97;8;Linear algebra;7968503225692080;1225.770
104;59;11;Linear algebra;90384435479923200000;826.100
105;17;13;Linear algebra;36746129571840000;531.030
104;31;11;Linear algebra;13990895778004992;1621.270
106;3;12;Linear algebra;1490580;23.340
106;3;12;Original;1490580;23.850
106;7;12;Linear algebra;56070144000;274.800
106;7;12;Original;56070144000;625.760
106;17;12;Linear algebra;1461394117535625;541.930
107;2;9;Original;8162;1.020
107;2;9;Linear algebra;8162;1.320
107;3;9;Linear algebra;63017;5.100
107;3;9;Original;63017;6.440
107;7;9;Original;68959360;5.020
107;7;9;Linear algebra;68959360;5.420
107;17;9;Linear algebra;215995350304;12.240
107;17;9;Original;215995350304;32.780
107;31;9;Linear algebra;30772630402304;73.130
107;31;9;Original;30772630402304;320.700
107;59;9;Linear algebra;12422030899133664;335.760
108;7;10;Linear algebra;2066242608;24.120
108;7;10;Original;2066242608;31.350
108;17;10;Linear algebra;3570467226624;33.850
108;17;10;Original;3570467226624;178.950
108;31;10;Linear algebra;1156831381426176;186.140
109;2;8;Linear algebra;4428;0.520
109;2;8;Original;4428;0.570
109;3;8;Linear algebra;20016;1.520
109;3;8;Original;20016;2.540
109;7;8;Linear algebra;13293396;4.690
109;7;8;Original;13293396;10.220
109;17;8;Linear algebra;5911509708;22.500
109;17;8;Original;5911509708;214.550
107;97;9;Linear algebra;952761028579472704;1471.530
109;31;8;Linear algebra;1205919270036;50.830
108;59;10;Original;557256278016000000;853.860
109;31;8;Original;1205919270036;151.970
110;3;15;Linear algebra;345600000;97.260
110;3;15;Original;345600000;156.530
109;59;8;Linear algebra;120199015884672;347.960
108;59;10;Linear algebra;557256278016000000;1363.380
107;59;9;Original;12422030899133664;2320.620
110;7;15;Linear algebra;41472000000000;587.970
109;97;8;Linear algebra;11300485362074253;983.840
111;2;11;Linear algebra;17100;31.180
111;2;11;Original;17100;53.230
111;7;11;Linear algebra;6861231360;391.330
109;59;8;Original;120199015884672;1644.110
108;97;10;Original;100957801426680101904;2244.490
111;7;11;Original;6861231360;795.440
112;3;11;Linear algebra;3981312;22.310
112;3;11;Original;3981312;27.200
112;17;11;Linear algebra;27518828544000;130.610
108;97;10;Linear algebra;100957801426680101904;2678.820
112;31;11;Linear algebra;30582224537518080;574.800
112;17;11;Original;27518828544000;1267.960
113;2;9;Linear algebra;13776;3.460
113;2;9;Original;13776;4.100
113;3;9;Linear algebra;127764;3.320
113;3;9;Original;127764;4.770
113;7;9;Linear algebra;29448832;8.690
113;7;9;Original;29448832;37.100
113;17;9;Linear algebra;169729257600;36.570
111;31;11;Linear algebra;60069116282535936;1980.610
113;17;9;Original;169729257600;274.970
113;31;9;Linear algebra;37602827404128;135.400
111;17;11;Linear algebra;20812118123520;3254.990
113;59;9;Linear algebra;6993842703059772;1109.500
112;59;11;Linear algebra;42594616097409024000;2464.170
114;7;17;Linear algebra;1379535805440000;1326.870
115;2;11;Original;18392;17.160
115;2;11;Linear algebra;18392;20.840
115;3;11;Linear algebra;3097600;13.700
115;3;11;Original;3097600;26.250
115;7;11;Linear algebra;4416434176;114.850
115;7;11;Original;4416434176;366.300
115;17;11;Linear algebra;28850426880000;546.850
116;3;13;Linear algebra;17647350;15.780
116;3;13;Original;17647350;31.930
116;7;13;Linear algebra;337182720000;69.110
113;97;9;Linear algebra;849038336913760000;2942.500
116;7;13;Original;337182720000;541.920
116;17;13;Linear algebra;17912440868044800;544.440
115;31;11;Linear algebra;31117201570565440;1701.870
117;2;11;Original;37632;3.200
117;2;11;Linear algebra;37632;3.390
117;7;11;Linear algebra;10924720128;31.940
117;7;11;Original;10924720128;66.450
117;17;11;Linear algebra;26092932956160;268.240
117;17;11;Original;26092932956160;436.590
117;31;11;Linear algebra;42214747167129600;325.740
118;3;14;Linear algebra;80820100;9.430
118;3;14;Original;80820100;10.590
118;7;14;Linear algebra;2000768304645;64.500
118;7;14;Original;2000768304645;128.390
118;17;14;Linear algebra;244541684973977600;623.220
119;2;11;Linear algebra;16128;4.250
119;2;11;Original;16128;6.460
119;3;11;Linear algebra;758016;65.310
119;3;11;Original;758016;137.770
120;7;17;Linear algebra;2705210921189376;130.850
120;7;17;Original;2705210921189376;1007.640
121;2;6;Original;600;0.910
121;2;6;Linear algebra;600;0.950
121;3;6;Linear algebra;2500;0.470
121;3;6;Original;2500;0.480
121;7;6;Linear algebra;288000;1.190
121;7;6;Original;288000;4.020
121;17;6;Linear algebra;34444800;4.600
121;17;6;Original;34444800;16.890
121;31;6;Linear algebra;668312500;20.370
121;59;6;Linear algebra;33740850000;120.730
121;31;6;Original;668312500;246.670
121;97;6;Linear algebra;1155310907625;53.500
122;3;14;Linear algebra;48211200;55.620
122;3;14;Original;48211200;88.340
122;7;14;Linear algebra;1802737693575;157.250
122;7;14;Original;1802737693575;470.540
123;2;13;Original;336000;9.200
123;2;13;Linear algebra;336000;14.270
123;7;13;Linear algebra;129058944000;99.290
121;59;6;Original;33740850000;1443.740
122;17;14;Linear algebra;379402082912563200;1190.230
123;7;13;Original;129058944000;305.020
123;17;13;Linear algebra;30620190720000000;233.470
121;97;6;Original;1155310907625;1798.350
124;3;14;Linear algebra;110592000;6.790
124;3;14;Original;110592000;13.480
124;7;14;Linear algebra;3200135040000;40.630
124;7;14;Original;3200135040000;156.770
125;2;8;Linear algebra;1100;1.800
125;2;8;Original;1100;2.210
125;3;8;Linear algebra;22475;2.060
125;3;8;Original;22475;2.760
125;7;8;Linear algebra;9906875;1.580
125;7;8;Original;9906875;7.440
125;17;8;Linear algebra;9525851600;11.390
125;17;8;Original;9525851600;25.720
125;31;8;Linear algebra;851006250000;51.740
125;31;8;Original;851006250000;139.580
125;59;8;Linear algebra;96571894410000;366.480
124;17;14;Linear algebra;128959536955392000;2120.360
125;97;8;Linear algebra;8339201627569600;1045.500
127;2;10;Linear algebra;9639;5.260
127;2;10;Original;9639;5.330
127;3;10;Linear algebra;183120;6.040
127;3;10;Original;183120;10.610
127;7;10;Linear algebra;1487409840;8.680
127;7;10;Original;1487409840;11.510
127;17;10;Linear algebra;1578270913653;102.470
125;59;8;Original;96571894410000;1799.410
127;17;10;Original;1578270913653;581.300
128;3;9;Linear algebra;147456;3.360
128;3;9;Original;147456;5.750
128;7;9;Linear algebra;75497472;4.610
128;7;9;Original;75497472;8.730
128;17;9;Linear algebra;167772160000;26.270
128;31;9;Linear algebra;35184372088832;99.440
127;31;10;Linear algebra;857459411134893;437.460
128;31;9;Original;35184372088832;291.810
128;17;9;Original;167772160000;345.820
129;2;13;Original;323400;46.720
129;2;13;Linear algebra;323400;65.210
128;59;9;Linear algebra;9010219161600000;666.290
129;7;13;Linear algebra;487889346560;683.140
127;59;10;Linear algebra;673711122412085520;1451.370
130;3;17;Linear algebra;5377010688;805.480
130;3;17;Original;5377010688;1256.880
131;2;11;Linear algebra;8580;3.630
131;2;11;Original;8580;4.680
131;3;11;Linear algebra;627575;5.980
131;3;11;Original;627575;6.210
131;7;11;Linear algebra;3594700395;25.480
131;7;11;Original;3594700395;43.500
131;17;11;Linear algebra;42536184570880;95.650
128;59;9;Original;9010219161600000;3572.040
131;17;11;Original;42536184570880;349.980
131;31;11;Linear algebra;27351305209779200;496.170
131;59;11;Linear algebra;36523297511910372085;1494.160
132;7;19;Linear algebra;71663616000000000;1008.440
133;2;11;Linear algebra;30780;11.870
133;2;11;Original;30780;21.780
133;3;11;Linear algebra;2255040;32.540
133;3;11;Original;2255040;91.690
133;17;11;Linear algebra;76503159890640;351.350
131;31;11;Original;27351305209779200;2994.550
134;3;16;Linear algebra;1681498764;57.700
134;3;16;Original;1681498764;68.050
134;7;16;Linear algebra;165328495200000;421.740
135;2;13;Original;311040;19.330
135;2;13;Linear algebra;311040;20.630
135;7;13;Linear algebra;416222281728;53.790
133;31;11;Linear algebra;50208007704641280;1893.480
135;7;13;Original;416222281728;334.550
136;3;15;Linear algebra;477757440;23.150
136;3;15;Original;477757440;32.680
134;7;16;Original;165328495200000;2470.070
136;7;15;Linear algebra;9473611530240;234.040
135;17;13;Linear algebra;12979427475456000;1776.160
137;2;11;Linear algebra;70924;3.350
137;2;11;Original;70924;5.520
137;3;11;Linear algebra;1421846;5.580
137;3;11;Original;1421846;10.460
137;7;11;Linear algebra;2134192784;46.000
137;7;11;Original;2134192784;135.220
137;17;11;Linear algebra;89714454394988;71.800
135;31;13;Linear algebra;58176462597151260672;2853.650
137;31;11;Linear algebra;33706540838983906;672.000
137;17;11;Original;89714454394988;1066.000
136;7;15;Original;9473611530240;2725.760
138;7;21;Linear algebra;2206848220397568000;1062.920
139;2;11;Linear algebra;15088;3.380
139;2;11;Original;15088;3.860
139;3;11;Linear algebra;1272544;14.100
139;3;11;Original;1272544;24.760
139;7;11;Linear algebra;6304367735;105.590
139;7;11;Original;6304367735;160.550
139;17;11;Linear algebra;63831089981952;164.830
139;31;11;Linear algebra;39418168444714917;816.840
139;17;11;Original;63831089981952;1416.340
139;59;11;Linear algebra;48039686454286250208;3143.380
